"";"x"
"817";0,57
"818";0,69
"819";0,79
"820";0,65
"821";0,67
"822";0,72
"823";0,64
"824";0,71
"825";0,71
"826";0,62
"827";0,66
"828";0,71
"829";0,59
"830";0,69
"831";0,62
"832";0,64
"833";0,62
"834";0,61
"835";0,63
"836";0,63
"837";0,73
"838";0,67
"839";0,65
"840";0,67
"841";0,63
"842";0,75
"843";0,52
"844";0,61
"845";0,71
"846";0,76
"847";0,69
"848";0,7
"849";0,7
"850";0,58
"851";0,74
"852";0,64
"853";0,59
"854";0,68
"855";0,63
"856";0,78
"857";0,69
"858";0,72
"859";0,66
"860";0,68
"861";0,65
"862";0,74
"863";0,69
"864";0,66
"865";0,67
"866";0,64
"867";0,67
"868";0,61
"869";0,65
"870";0,63
"871";0,61
"872";0,65
"873";0,51
"874";0,66
"875";0,53
"876";0,61
"877";0,67
"878";0,65
"879";0,77
"880";0,64
"881";0,73
"882";0,54
"883";0,61
"884";0,7
"885";0,66
"886";0,66
"887";0,66
"888";0,68
"889";0,64
"890";0,6
"891";0,64
"892";0,64
"893";0,66
"894";0,7
"895";0,68
"896";0,62
"897";0,57
"898";0,6
"899";0,69
"900";0,71
"901";0,6
"902";0,58
"903";0,71
"904";0,68
"905";0,72
"906";0,75
"907";0,67
"908";0,69
"909";0,71
"910";0,73
"911";0,7
"912";0,68
"913";0,65
"914";0,77
"915";0,68
"916";0,64
"917";0,73
"918";0,65
"919";0,78
"920";0,7
"921";0,72
"922";0,71
"923";0,72
"924";0,65
"925";0,66
"926";0,65
"927";0,59
"928";0,63
"929";0,67
"930";0,58
"931";0,7
"932";0,61
"933";0,65
"934";0,73
"935";0,69
"936";0,75
"937";0,64
"938";0,73
"939";0,69
"940";0,63
"941";0,65
"942";0,69
"943";0,61
"944";0,56
"945";0,59
"946";0,64
"947";0,68
"948";0,6
"949";0,64
"950";0,59
"951";0,67
"952";0,71
"953";0,66
"954";0,64
"955";0,64
"956";0,63
"957";0,63
"958";0,5
"959";0,63
"960";0,63
"961";0,67
"962";0,65
"963";0,64
"964";0,58
"965";0,66
"966";0,54
"967";0,63
"968";0,72
"969";0,61
"970";0,69
"971";0,73
"972";0,65
"973";0,63
"974";0,61
"975";0,63
"976";0,68
"977";0,73
"978";0,59
"979";0,63
"980";0,64
"981";0,59
"982";0,67
"983";0,59
"984";0,58
"985";0,65
"986";0,54
"987";0,58
"988";0,57
"989";0,71
"990";0,65
"991";0,67
"992";0,74
"993";0,71
"994";0,67
"995";0,77
"996";0,68
"997";0,62
"998";0,6
"999";0,61
"1000";0,56
